team,player,track,score
SLAY,Astro (bag),Castle of Time,1
SLAY,Astro (bag),Dark Matter Shrine,1
SLAY,Astro (bag),Desert Fort,0
SLAY,Astro (bag),Strobenz Desert Illusion,1
SLAY,Astro (bag),SNES Bowser Castle 3,0
SLAY,Astro (bag),White Garden,1
SLAY,Astro (bag),Cosmic Grove,0
[80],hazr,Christmas Court,15
[80],hazr,Frantic Funyard,10
[80],hazr,Pipe Underworld,15
[80],hazr,Thump Bump Forest,15
[80],hazr,GBA Bowser Castle 4,12
[80],hazr,Castle of Time,3
[80],hazr,Dark Matter Shrine,10
[80],hazr,Desert Fort,4
[80],hazr,Strobenz Desert Illusion,3
[80],hazr,SNES Bowser Castle 3,8
[80],hazr,White Garden,15
[80],hazr,Cosmic Grove,6
[80],TigerClamory,Christmas Court,12
[80],TigerClamory,Frantic Funyard,2
[80],TigerClamory,Pipe Underworld,3
[80],TigerClamory,Thump Bump Forest,2
[80],TigerClamory,GBA Bowser Castle 4,4
[80],TigerClamory,Castle of Time,15
[80],TigerClamory,Dark Matter Shrine,8
[80],TigerClamory,Desert Fort,10
[80],TigerClamory,Strobenz Desert Illusion,2
[80],TigerClamory,SNES Bowser Castle 3,10
[80],TigerClamory,White Garden,10
[80],TigerClamory,Cosmic Grove,8
[80],Masako,Christmas Court,8
[80],Masako,Frantic Funyard,3
[80],Masako,Pipe Underworld,4
[80],Masako,Thump Bump Forest,12
[80],Masako,GBA Bowser Castle 4,6
[80],Masako,Castle of Time,10
[80],Masako,Dark Matter Shrine,3
[80],Masako,Desert Fort,15
[80],Masako,Strobenz Desert Illusion,8
[80],Masako,SNES Bowser Castle 3,6
[80],Masako,White Garden,4
[80],Masako,Cosmic Grove,2
[80],Lunarix,Christmas Court,6
[80],Lunarix,Frantic Funyard,8
[80],Lunarix,Pipe Underworld,2
[80],Lunarix,Thump Bump Forest,3
[80],Lunarix,GBA Bowser Castle 4,8
[80],Lunarix,Castle of Time,6
[80],Lunarix,Dark Matter Shrine,2
[80],Lunarix,Desert Fort,3
[80],Lunarix,Strobenz Desert Illusion,10
[80],Lunarix,SNES Bowser Castle 3,3
[80],Lunarix,White Garden,12
[80],Lunarix,Cosmic Grove,4
[80],Lawrence (bag),Christmas Court,0
[80],Lawrence (bag),Frantic Funyard,1
[80],Lawrence (bag),Pipe Underworld,0
[80],Lawrence (bag),Thump Bump Forest,1
[80],Lawrence (bag),GBA Bowser Castle 4,1
[80],Lawrence (bag),Castle of Time,0
[80],Lawrence (bag),Dark Matter Shrine,0
[80],Lawrence (bag),Desert Fort,1
[80],Lawrence (bag),Strobenz Desert Illusion,0
[80],Lawrence (bag),SNES Bowser Castle 3,1
[80],Lawrence (bag),White Garden,0
[80],Lawrence (bag),Cosmic Grove,1
CPFG,Lochie,Hell Pyramid,8
CPFG,Lochie,GBA Bowser Castle 4,4
CPFG,Lochie,Toadette's Castle,4
CPFG,Lochie,Wario's Climate Cataclysm,8
CPFG,Lochie,Dark Matter Shrine,15
CPFG,Lochie,Desert Fort,3
CPFG,Lochie,Thump Bump Forest,12
CPFG,Lochie,Marble Towers,12
CPFG,Lochie,N64 Wario Stadium,12
CPFG,Lochie,Super Sky Courtyard,8
CPFG,Lochie,Castle of Time,12
CPFG,Lochie,Skyline Avenue,12
CPFG,draggy,Hell Pyramid,12
CPFG,draggy,GBA Bowser Castle 4,10
CPFG,draggy,Toadette's Castle,8
CPFG,draggy,Wario's Climate Cataclysm,3
CPFG,draggy,Dark Matter Shrine,8
CPFG,draggy,Desert Fort,4
CPFG,draggy,Thump Bump Forest,3
CPFG,draggy,Marble Towers,8
CPFG,draggy,N64 Wario Stadium,15
CPFG,draggy,Super Sky Courtyard,12
CPFG,draggy,Castle of Time,15
CPFG,draggy (bag),Skyline Avenue,1
CPFG,svarti,Hell Pyramid,10
CPFG,svarti,GBA Bowser Castle 4,8
CPFG,svarti,Toadette's Castle,15
CPFG,svarti,Wario's Climate Cataclysm,15
CPFG,svarti,Dark Matter Shrine,2
CPFG,svarti,Desert Fort,6
CPFG,svarti,Thump Bump Forest,8
CPFG,svarti,Marble Towers,6
CPFG,svarti,N64 Wario Stadium,4
CPFG,svarti,Super Sky Courtyard,6
CPFG,svarti,Castle of Time,4
CPFG,svarti,Skyline Avenue,15
CPFG,Leb,Hell Pyramid,6
CPFG,Leb,GBA Bowser Castle 4,15
CPFG,Leb,Toadette's Castle,3
CPFG,Leb,Wario's Climate Cataclysm,4
CPFG,Leb,Dark Matter Shrine,10
CPFG,Leb,Desert Fort,10
CPFG,Leb,Thump Bump Forest,2
CPFG,Leb,Marble Towers,15
CPFG,Leb,N64 Wario Stadium,6
CPFG,Leb,Super Sky Courtyard,10
CPFG,Leb,Castle of Time,8
CPFG,Leb,Skyline Avenue,8
CPFG,mysterious (bag),Hell Pyramid,0
CPFG,mysterious (bag),GBA Bowser Castle 4,1
CPFG,mysterious (bag),Toadette's Castle,1
CPFG,mysterious (bag),Wario's Climate Cataclysm,1
CPFG,mysterious (bag),Dark Matter Shrine,0
CPFG,mysterious (bag),Desert Fort,0
CPFG,mysterious (bag),Thump Bump Forest,0
CPFG,mysterious (bag),Marble Towers,0
CPFG,mysterious (bag),N64 Wario Stadium,0
CPFG,mysterious (bag),Super Sky Courtyard,1
CPFG,mysterious (bag),Castle of Time,0
CPFG,mysterious (bag),Skyline Avenue,0
SN,JakeUS,Hell Pyramid,15
SN,JakeUS,GBA Bowser Castle 4,12
SN,JakeUS,Toadette's Castle,12
SN,JakeUS,Wario's Climate Cataclysm,12
SN,JakeUS,Dark Matter Shrine,12
SN,JakeUS,Desert Fort,15
SN,JakeUS,Thump Bump Forest,15
SN,JakeUS,Marble Towers,2
SN,JakeUS,N64 Wario Stadium,10
SN,JakeUS,Super Sky Courtyard,4
SN,JakeUS,Castle of Time,6
SN,JakeUS,Skyline Avenue,10
SN,Reid,Hell Pyramid,2
SN,Reid,GBA Bowser Castle 4,3
SN,Reid,Toadette's Castle,6
SN,Reid,Wario's Climate Cataclysm,2
SN,Reid,Dark Matter Shrine,4
SN,Reid,Desert Fort,12
SN,Reid,Thump Bump Forest,10
SN,Reid,Marble Towers,10
SN,Reid,N64 Wario Stadium,3
SN,Reid,Super Sky Courtyard,3
SN,Reid,Castle of Time,10
SN,Reid,Skyline Avenue,3
SN,Bowser498,Hell Pyramid,4
SN,Bowser498,GBA Bowser Castle 4,2
SN,Bowser498,Toadette's Castle,10
SN,Bowser498,Wario's Climate Cataclysm,6
SN,Bowser498,Dark Matter Shrine,6
SN,Bowser498,Desert Fort,2
SN,Bowser498,Thump Bump Forest,6
SN,Bowser498,Marble Towers,4
SN,Bowser498,N64 Wario Stadium,2
SN,Bowser498,Super Sky Courtyard,15
SN,Bowser498,Castle of Time,2
SN,Bowser498,Skyline Avenue,2
SN,FolF,Hell Pyramid,3
SN,FolF,GBA Bowser Castle 4,6
SN,FolF,Toadette's Castle,2
SN,FolF,Wario's Climate Cataclysm,10
SN,FolF,Dark Matter Shrine,3
SN,FolF,Desert Fort,8
SN,FolF,Thump Bump Forest,4
SN,FolF,Marble Towers,3
SN,FolF,N64 Wario Stadium,8
SN,FolF,Super Sky Courtyard,2
SN,FolF,Castle of Time,3
SN,FolF,Skyline Avenue,4
SN,Silver (bag),Hell Pyramid,1
SN,Silver (bag),GBA Bowser Castle 4,0
SN,Silver (bag),Toadette's Castle,0
SN,Silver (bag),Wario's Climate Cataclysm,0
SN,Silver (bag),Dark Matter Shrine,1
SN,Silver (bag),Desert Fort,1
SN,Silver (bag),Thump Bump Forest,1
SN,Silver (bag),Marble Towers,1
SN,Silver (bag),N64 Wario Stadium,1
SN,Silver (bag),Super Sky Courtyard,0
SN,Silver (bag),Castle of Time,1
SN,Silver,Skyline Avenue,6
fr,squirrel,Rush City Run,4
fr,squirrel,Castle of Darkness,2
fr,squirrel,Sandstone Cliffs,10
fr,squirrel,Glacier Mine,6
fr,squirrel,Lava Road,12
fr,squirrel,Skyline Avenue,15
fr,squirrel,Mushroom Peaks,6
fr,squirrel,Garden of Dreams,15
fr,squirrel,Desert Fort,10
fr,squirrel,GBA Bowser Castle 4,15
fr,squirrel,GBA Bowser Castle 2,4
fr,squirrel,Vile Isle,12
fr,Mini Pekka,Rush City Run,12
fr,Mini Pekka,Castle of Darkness,10
fr,Mini Pekka,Sandstone Cliffs,8
fr,Mini Pekka,Glacier Mine,3
fr,Mini Pekka,Lava Road,15
fr,Mini Pekka,Skyline Avenue,6
fr,Mini Pekka,Mushroom Peaks,12
fr,Mini Pekka,Garden of Dreams,12
fr,Mini Pekka,Desert Fort,4
fr,Mini Pekka,GBA Bowser Castle 4,10
fr,Mini Pekka,GBA Bowser Castle 2,3
fr,Mini Pekka,Vile Isle,15
fr,Arthur Morgan,Rush City Run,10
fr,Arthur Morgan,Castle of Darkness,6
fr,Arthur Morgan,Sandstone Cliffs,4
fr,Arthur Morgan,Glacier Mine,15
fr,Arthur Morgan,Lava Road,3
fr,Arthur Morgan,Skyline Avenue,4
fr,Arthur Morgan,Mushroom Peaks,2
fr,Arthur Morgan,Garden of Dreams,10
fr,Arthur Morgan,Desert Fort,15
fr,Arthur Morgan,GBA Bowser Castle 4,12
fr,Arthur Morgan,GBA Bowser Castle 2,15
fr,Arthur Morgan,Vile Isle,3
fr,lord,Rush City Run,2
fr,lord,Castle of Darkness,3
fr,lord,Sandstone Cliffs,2
fr,lord,Glacier Mine,2
fr,lord,Lava Road,4
fr,lord,Skyline Avenue,10
fr,lord,Mushroom Peaks,3
fr,lord,Garden of Dreams,3
fr,lord,Desert Fort,8
fr,lord,GBA Bowser Castle 4,8
fr,lord,GBA Bowser Castle 2,2
fr,lord,Vile Isle,4
fr,Ford (bag),Rush City Run,0
fr,Ford (bag),Castle of Darkness,1
fr,Ford (bag),Sandstone Cliffs,1
fr,Ford (bag),Glacier Mine,1
fr,Ford (bag),Lava Road,0
fr,Ford (bag),Skyline Avenue,0
fr,Ford (bag),Mushroom Peaks,0
fr,Ford (bag),Garden of Dreams,0
fr,Ford (bag),Desert Fort,0
fr,Ford (bag),GBA Bowser Castle 4,1
fr,Ford (bag),GBA Bowser Castle 2,0
fr,Ford,Vile Isle,3
Eι,CC,Rush City Run,15
Eι,CC,Castle of Darkness,15
Eι,CC,Sandstone Cliffs,15
Eι,CC,Glacier Mine,12
Eι,CC,Lava Road,10
Eι,CC,Skyline Avenue,3
Eι,CC,Mushroom Peaks,15
Eι,CC,Garden of Dreams,2
Eι,CC,Desert Fort,2
Eι,CC,GBA Bowser Castle 4,2
Eι,CC,GBA Bowser Castle 2,8
Eι,CC,Vile Isle,8
Eι,Spade,Rush City Run,3
Eι,Spade,Castle of Darkness,12
Eι,Spade,Sandstone Cliffs,6
Eι,Spade,Glacier Mine,4
Eι,Spade,Lava Road,8
Eι,Spade,Skyline Avenue,12
Eι,Spade,Mushroom Peaks,10
Eι,Spade,Garden of Dreams,4
Eι,Spade,Desert Fort,12
Eι,Spade,GBA Bowser Castle 4,4
Eι,Spade,GBA Bowser Castle 2,6
Eι,Spade,Vile Isle,6
Eι,Striker,Rush City Run,8
Eι,Striker,Castle of Darkness,8
Eι,Striker,Sandstone Cliffs,12
Eι,Striker,Glacier Mine,10
Eι,Striker,Lava Road,2
Eι,Striker,Skyline Avenue,2
Eι,Striker,Mushroom Peaks,8
Eι,Striker,Garden of Dreams,6
Eι,Striker,Desert Fort,6
Eι,Striker,GBA Bowser Castle 4,3
Eι,Striker,GBA Bowser Castle 2,10
Eι,Striker,Vile Isle,10
Eι,Yuto,Rush City Run,6
Eι,Yuto,Castle of Darkness,4
Eι,Yuto,Sandstone Cliffs,3
Eι,Yuto,Glacier Mine,8
Eι,Yuto,Lava Road,6
Eι,Yuto,Skyline Avenue,8
Eι,Yuto,Mushroom Peaks,4
Eι,Yuto,Garden of Dreams,8
Eι,Yuto,Desert Fort,3
Eι,Yuto,GBA Bowser Castle 4,6
Eι,Yuto,GBA Bowser Castle 2,12
Eι,Yuto,Vile Isle,2
Eι,Sparkster (bag),Rush City Run,1
Eι,Sparkster (bag),Castle of Darkness,0
Eι,Sparkster (bag),Sandstone Cliffs,0
Eι,Sparkster (bag),Glacier Mine,0
Eι,Sparkster (bag),Lava Road,1
Eι,Sparkster (bag),Skyline Avenue,1
Eι,Sparkster (bag),Mushroom Peaks,1
Eι,Sparkster (bag),Garden of Dreams,1
Eι,Sparkster (bag),Desert Fort,1
Eι,Sparkster (bag),GBA Bowser Castle 4,0
Eι,Sparkster (bag),GBA Bowser Castle 2,1
Eι,Sparkster (bag),Vile Isle,1
SLAY,Dots,Fort Francis,15
SLAY,Dots,Gothic Castle,12
SLAY,Dots,Autumn Leavesway,8
SLAY,Dots,Ice Cream Fortress,8
SLAY,Dots,N64 Banshee Boardwalk,15
SLAY,Dots,GBA Snow Land,8
SLAY,Dots,SNES Bowser Castle 3,15
SLAY,Dots,GBA Lakeside Park,8
SLAY,Dots,Aquadrom Stage,6
SLAY,Dots,Frantic Funyard,10
SLAY,Dots,Pianta Shore,6
SLAY,lsuth,Fort Francis,8
SLAY,lsuth,Gothic Castle,6
SLAY,lsuth,Autumn Leavesway,15
SLAY,lsuth,Ice Cream Fortress,4
SLAY,lsuth,N64 Banshee Boardwalk,2
SLAY,lsuth,GBA Snow Land,12
SLAY,lsuth,SNES Bowser Castle 3,8
SLAY,lsuth,GBA Lakeside Park,2
SLAY,lsuth,Aquadrom Stage,10
SLAY,lsuth,Frantic Funyard,15
SLAY,lsuth,Pianta Shore,15
SLAY,Keagan,Fort Francis,6
SLAY,Keagan,Gothic Castle,8
SLAY,Keagan,Autumn Leavesway,4
SLAY,Keagan,Ice Cream Fortress,3
SLAY,Keagan,N64 Banshee Boardwalk,10
SLAY,Keagan,GBA Snow Land,10
SLAY,Keagan,SNES Bowser Castle 3,12
SLAY,Keagan,GBA Lakeside Park,15
SLAY,Keagan,Aquadrom Stage,2
SLAY,Keagan,Frantic Funyard,3
SLAY,Keagan,Pianta Shore,12
SLAY,Mystique,Fort Francis,2
SLAY,Mystique,Gothic Castle,10
SLAY,Mystique,Autumn Leavesway,12
SLAY,Mystique,Ice Cream Fortress,15
SLAY,Mystique,N64 Banshee Boardwalk,6
SLAY,Mystique,GBA Snow Land,6
SLAY,Mystique,SNES Bowser Castle 3,10
SLAY,Mystique,GBA Lakeside Park,6
SLAY,Mystique,Aquadrom Stage,4
SLAY,Mystique,Frantic Funyard,4
SLAY,Mystique,Pianta Shore,4
SLAY,Astro (bag),Fort Francis,0
SLAY,Astro (bag),Gothic Castle,0
SLAY,Astro (bag),Autumn Leavesway,0
SLAY,Astro (bag),Ice Cream Fortress,1
SLAY,Astro (bag),N64 Banshee Boardwalk,1
SLAY,Astro (bag),GBA Snow Land,0
SLAY,Astro (bag),SNES Bowser Castle 3,0
SLAY,Astro (bag),GBA Lakeside Park,1
SLAY,Astro (bag),Aquadrom Stage,0
SLAY,Astro (bag),Frantic Funyard,1
SLAY,Astro (bag),Pianta Shore,1
FIB,Festek,Fort Francis,10
FIB,Festek,Gothic Castle,15
FIB,Festek,Autumn Leavesway,10
FIB,Festek,Ice Cream Fortress,10
FIB,Festek,N64 Banshee Boardwalk,8
FIB,Festek,GBA Snow Land,15
FIB,Festek,SNES Bowser Castle 3,4
FIB,Festek,GBA Lakeside Park,4
FIB,Festek,Aquadrom Stage,12
FIB,Festek,Frantic Funyard,8
FIB,Festek,Pianta Shore,10
FIB,Cow Jah,Fort Francis,12
FIB,Cow Jah,Gothic Castle,4
FIB,Cow Jah,Autumn Leavesway,2
FIB,Cow Jah,Ice Cream Fortress,12
FIB,Cow Jah,N64 Banshee Boardwalk,12
FIB,Cow Jah,GBA Snow Land,3
FIB,Cow Jah,SNES Bowser Castle 3,3
FIB,Cow Jah,GBA Lakeside Park,12
FIB,Cow Jah,Aquadrom Stage,8
FIB,Cow Jah,Frantic Funyard,12
FIB,Cow Jah,Pianta Shore,3
FIB,azuki,Fort Francis,4
FIB,azuki,Gothic Castle,3
FIB,azuki,Autumn Leavesway,6
FIB,azuki,Ice Cream Fortress,6
FIB,azuki,N64 Banshee Boardwalk,3
FIB,azuki,GBA Snow Land,2
FIB,azuki,SNES Bowser Castle 3,6
FIB,azuki,GBA Lakeside Park,10
FIB,azuki,Aquadrom Stage,3
FIB,azuki,Frantic Funyard,6
FIB,azuki,Pianta Shore,8
FIB,Jasonwhy,Fort Francis,3
FIB,Jasonwhy,Gothic Castle,2
FIB,Jasonwhy,Autumn Leavesway,3
FIB,Jasonwhy,Ice Cream Fortress,2
FIB,Jasonwhy,N64 Banshee Boardwalk,4
FIB,Jasonwhy,GBA Snow Land,4
FIB,Jasonwhy,SNES Bowser Castle 3,2
FIB,Jasonwhy,GBA Lakeside Park,3
FIB,Jasonwhy,Aquadrom Stage,15
FIB,Jasonwhy,Frantic Funyard,2
FIB,Jasonwhy,Pianta Shore,2
FIB,callum (bag),Fort Francis,1
FIB,callum (bag),Gothic Castle,1
FIB,callum (bag),Autumn Leavesway,1
FIB,callum (bag),Ice Cream Fortress,0
FIB,callum (bag),N64 Banshee Boardwalk,0
FIB,callum (bag),GBA Snow Land,1
FIB,callum (bag),SNES Bowser Castle 3,1
FIB,callum (bag),GBA Lakeside Park,0
FIB,callum (bag),Aquadrom Stage,1
FIB,callum (bag),Frantic Funyard,0
FIB,callum (bag),Pianta Shore,0
μ's,Flavian,Crystal Dungeon,12
μ's,Flavian,Rush City Run,15
μ's,Flavian,GBA Snow Land,15
μ's,Flavian,Windy Whirl,15
μ's,Flavian,Mushroom Island,12
μ's,Flavian,3DS DK Jungle,2
μ's,Flavian,N64 Banshee Boardwalk,6
μ's,Flavian,Infernal Pipeyard,15
μ's,Flavian,Yoshi Lagoon,8
μ's,Flavian,Starry Cityscape,15
μ's,Flavian,Castle of Time,15
μ's,Flavian,Wiimmfi Wonder World,15
μ's,Dermo,Crystal Dungeon,8
μ's,Dermo,Rush City Run,3
μ's,Dermo,GBA Snow Land,8
μ's,Dermo,Windy Whirl,3
μ's,Dermo,Mushroom Island,10
μ's,Dermo,3DS DK Jungle,8
μ's,Dermo,N64 Banshee Boardwalk,2
μ's,Dermo,Infernal Pipeyard,10
μ's,Dermo,Yoshi Lagoon,15
μ's,Dermo,Starry Cityscape,6
μ's,Dermo,Castle of Time,4
μ's,Dermo,Wiimmfi Wonder World,12
μ's,Loen,Crystal Dungeon,3
μ's,Loen,Rush City Run,10
μ's,Loen,GBA Snow Land,10
μ's,Loen,Windy Whirl,2
μ's,Loen,Mushroom Island,2
μ's,Loen,3DS DK Jungle,12
μ's,Loen,N64 Banshee Boardwalk,15
μ's,Loen,Infernal Pipeyard,4
μ's,Loen,Yoshi Lagoon,2
μ's,Loen,Starry Cityscape,10
μ's,Loen,Castle of Time,6
μ's,Loen,Wiimmfi Wonder World,3
μ's,rintirement era,Crystal Dungeon,6
μ's,rintirement era,Rush City Run,8
μ's,rintirement era,GBA Snow Land,6
μ's,rintirement era,Windy Whirl,6
μ's,rintirement era,Mushroom Island,4
μ's,rintirement era,3DS DK Jungle,15
μ's,rintirement era,N64 Banshee Boardwalk,8
μ's,rintirement era,Infernal Pipeyard,2
μ's,rintirement era,Yoshi Lagoon,6
μ's,rintirement era,Starry Cityscape,2
μ's,rintirement era,Castle of Time,8
μ's,rintirement era,Wiimmfi Wonder World,6
μ's,Loocas (bag),Crystal Dungeon,1
μ's,Loocas (bag),Rush City Run,1
μ's,Loocas (bag),GBA Snow Land,1
μ's,Loocas (bag),Windy Whirl,0
μ's,Loocas (bag),Mushroom Island,0
μ's,Loocas (bag),3DS DK Jungle,1
μ's,Loocas (bag),N64 Banshee Boardwalk,0
μ's,Loocas (bag),Infernal Pipeyard,1
μ's,Loocas (bag),Yoshi Lagoon,0
μ's,Loocas (bag),Starry Cityscape,0
μ's,Loocas (bag),Castle of Time,0
μ's,Loocas (bag),Wiimmfi Wonder World,0
[80],Wolfpack,Crystal Dungeon,2
[80],Wolfpack,Rush City Run,12
[80],Wolfpack,GBA Snow Land,2
[80],Wolfpack,Windy Whirl,4
[80],Wolfpack,Mushroom Island,15
[80],Wolfpack,3DS DK Jungle,6
[80],Wolfpack,N64 Banshee Boardwalk,3
[80],Wolfpack,Infernal Pipeyard,8
[80],Wolfpack,Yoshi Lagoon,10
[80],Wolfpack,Starry Cityscape,12
[80],Wolfpack,Castle of Time,12
[80],Wolfpack,Wiimmfi Wonder World,8
[80],TigerClamory,Crystal Dungeon,15
[80],TigerClamory,Rush City Run,4
[80],TigerClamory,GBA Snow Land,12
[80],TigerClamory,Windy Whirl,10
[80],TigerClamory,Mushroom Island,6
[80],TigerClamory,3DS DK Jungle,10
[80],TigerClamory,N64 Banshee Boardwalk,12
[80],TigerClamory,Infernal Pipeyard,6
[80],TigerClamory,Yoshi Lagoon,3
[80],TigerClamory,Starry Cityscape,4
[80],TigerClamory,Castle of Time,2
[80],TigerClamory,Wiimmfi Wonder World,2
[80],GalDen,Crystal Dungeon,4
[80],GalDen,Rush City Run,6
[80],GalDen,GBA Snow Land,3
[80],GalDen,Windy Whirl,8
[80],GalDen,Mushroom Island,8
[80],GalDen,3DS DK Jungle,4
[80],GalDen,N64 Banshee Boardwalk,10
[80],GalDen,Infernal Pipeyard,12
[80],GalDen,Yoshi Lagoon,4
[80],GalDen,Starry Cityscape,3
[80],GalDen,Castle of Time,10
[80],GalDen,Wiimmfi Wonder World,4
[80],GAMT Eric,Crystal Dungeon,10
[80],GAMT Eric,Rush City Run,2
[80],GAMT Eric,GBA Snow Land,4
[80],GAMT Eric,Windy Whirl,12
[80],GAMT Eric,Mushroom Island,3
[80],GAMT Eric,3DS DK Jungle,3
[80],GAMT Eric,N64 Banshee Boardwalk,4
[80],GAMT Eric,Infernal Pipeyard,3
[80],GAMT Eric,Yoshi Lagoon,12
[80],GAMT Eric,Starry Cityscape,8
[80],GAMT Eric,Castle of Time,3
[80],GAMT Eric,Wiimmfi Wonder World,10
[80],Masako,Crystal Dungeon,10
[80],Masako,Rush City Run,2
[80],Masako,GBA Snow Land,3
[80],Masako,Windy Whirl,3
[80],Masako (bag),Mushroom Island,0
[80],Masako (bag),3DS DK Jungle,0
[80],Masako (bag),N64 Banshee Boardwalk,0
[80],Masako (bag),Infernal Pipeyard,0
[80],Masako (bag),Yoshi Lagoon,0
[80],Masako (bag),Starry Cityscape,0
[80],Masako (bag),Castle of Time,0
[80],Masako (bag),Wiimmfi Wonder World,0
[80],Lunarix (bag),Crystal Dungeon,0
[80],Lunarix (bag),Rush City Run,0
[80],Lunarix (bag),GBA Snow Land,0
[80],Lunarix (bag),Windy Whirl,1
[80],Lunarix (bag),Mushroom Island,1
[80],Lunarix (bag),3DS DK Jungle,0
[80],Lunarix (bag),N64 Banshee Boardwalk,1
[80],Lunarix (bag),Infernal Pipeyard,0
[80],Lunarix (bag),Yoshi Lagoon,1
[80],Lunarix (bag),Starry Cityscape,1
[80],Lunarix (bag),Castle of Time,1
[80],Lunarix (bag),Wiimmfi Wonder World,1
FIB,Festek,Dark Matter Shrine,10
FIB,Festek,Pipe Underworld,10
FIB,Festek,Spooky Swamp,8
FIB,Festek,GBA Snow Land,10
FIB,Festek,DS Tick-Tock Clock,12
FIB,Festek,GBA Bowser Castle 2,15
FIB,Festek,Frantic Funyard,2
FIB,Festek,Pianta Shore,15
FIB,Festek,GBA Bowser Castle 4,15
FIB,Festek,Delfino Island,12
FIB,Festek,3DS Neo Bowser City,6
FIB,Festek,Big Nature City,10
FIB,Cow Jah,Dark Matter Shrine,2
FIB,Cow Jah,Pipe Underworld,12
FIB,Cow Jah,Spooky Swamp,10
FIB,Cow Jah,GBA Snow Land,3
FIB,Cow Jah,DS Tick-Tock Clock,10
FIB,Cow Jah,GBA Bowser Castle 2,12
FIB,Cow Jah,Frantic Funyard,4
FIB,Cow Jah,Pianta Shore,8
FIB,Cow Jah,GBA Bowser Castle 4,12
FIB,Cow Jah,Delfino Island,10
FIB,Cow Jah,3DS Neo Bowser City,10
FIB,Cow Jah,Big Nature City,3
FIB,azuki,Dark Matter Shrine,8
FIB,azuki,Pipe Underworld,6
FIB,azuki,Spooky Swamp,4
FIB,azuki,GBA Snow Land,15
FIB,azuki,DS Tick-Tock Clock,6
FIB,azuki,GBA Bowser Castle 2,10
FIB,azuki,Frantic Funyard,15
FIB,azuki,Pianta Shore,3
FIB,azuki,GBA Bowser Castle 4,2
FIB,azuki,Delfino Island,15
FIB,azuki,3DS Neo Bowser City,2
FIB,azuki,Big Nature City,8
FIB,Jasonwhy,Dark Matter Shrine,3
FIB,Jasonwhy,Pipe Underworld,2
FIB,Jasonwhy,Spooky Swamp,2
FIB,Jasonwhy,GBA Snow Land,2
FIB,Jasonwhy,DS Tick-Tock Clock,2
FIB,Jasonwhy,GBA Bowser Castle 2,6
FIB,Jasonwhy,Frantic Funyard,3
FIB,Jasonwhy,Pianta Shore,4
FIB,Jasonwhy,GBA Bowser Castle 4,3
FIB,Jasonwhy,Delfino Island,8
FIB,Jasonwhy,3DS Neo Bowser City,12
FIB,Jasonwhy,Big Nature City,2
FIB,callum (bag),Dark Matter Shrine,0
FIB,callum (bag),Pipe Underworld,1
FIB,callum (bag),Spooky Swamp,0
FIB,callum (bag),GBA Snow Land,0
FIB,callum (bag),DS Tick-Tock Clock,1
FIB,callum (bag),GBA Bowser Castle 2,0
FIB,callum (bag),Frantic Funyard,1
FIB,callum (bag),Pianta Shore,1
FIB,callum (bag),GBA Bowser Castle 4,0
FIB,callum (bag),Delfino Island,1
FIB,callum (bag),3DS Neo Bowser City,0
FIB,callum (bag),Big Nature City,1
SLAY,Dots,Dark Matter Shrine,15
SLAY,Dots,Pipe Underworld,15
SLAY,Dots,Spooky Swamp,12
SLAY,Dots,GBA Snow Land,6
SLAY,Dots,DS Tick-Tock Clock,15
SLAY,Dots,GBA Bowser Castle 2,3
SLAY,Dots,Frantic Funyard,12
SLAY,Dots,Pianta Shore,10
SLAY,Dots,GBA Bowser Castle 4,4
SLAY,Dots,Delfino Island,6
SLAY,Dots,3DS Neo Bowser City,3
SLAY,Dots,Big Nature City,15
SLAY,Mystique,Dark Matter Shrine,4
SLAY,Mystique,Pipe Underworld,8
SLAY,Mystique,Spooky Swamp,3
SLAY,Mystique,GBA Snow Land,12
SLAY,Mystique,DS Tick-Tock Clock,8
SLAY,Mystique,GBA Bowser Castle 2,8
SLAY,Mystique,Frantic Funyard,10
SLAY,Mystique,Pianta Shore,12
SLAY,Mystique,GBA Bowser Castle 4,6
SLAY,Mystique,Delfino Island,2
SLAY,Mystique,3DS Neo Bowser City,15
SLAY,Mystique,Big Nature City,4
SLAY,lsuth,Dark Matter Shrine,12
SLAY,lsuth,Pipe Underworld,4
SLAY,lsuth,Spooky Swamp,15
SLAY,lsuth,GBA Snow Land,4
SLAY,lsuth,DS Tick-Tock Clock,3
SLAY,lsuth,GBA Bowser Castle 2,2
SLAY,lsuth,Frantic Funyard,8
SLAY,lsuth,Pianta Shore,6
SLAY,lsuth,GBA Bowser Castle 4,8
SLAY,lsuth,Delfino Island,4
SLAY,lsuth,3DS Neo Bowser City,4
SLAY,lsuth,Big Nature City,6
SLAY,Keagan,Dark Matter Shrine,6
SLAY,Keagan,Pipe Underworld,3
SLAY,Keagan,Spooky Swamp,6
SLAY,Keagan,GBA Snow Land,8
SLAY,Keagan,DS Tick-Tock Clock,4
SLAY,Keagan,GBA Bowser Castle 2,4
SLAY,Keagan,Frantic Funyard,6
SLAY,Keagan,Pianta Shore,2
SLAY,Keagan,GBA Bowser Castle 4,10
SLAY,Keagan,Delfino Island,3
SLAY,Keagan,3DS Neo Bowser City,8
SLAY,Keagan,Big Nature City,12
SLAY,Astro (bag),Dark Matter Shrine,1
